,FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,PCT_HSPA15,RECFACPTH09,RECFACPTH14,RECFACPTH14 ,PCT_DIABETES_ADULTS13_CLASS
1482,28163,12.6,14.3,36.5,38.8,21.200000000000006,0.0,0.0,0.0,2
1483,29001,8.0,9.0,28.8,29.0,26.0,0.0390976,0.0390594,0.0390594,1
1484,29003,9.3,9.9,30.4,29.3,26.0,0.11739845,0.11508142,0.11508142,1
1485,29005,10.7,12.2,29.0,29.8,26.0,0.345960906,0.185804534,0.185804534,2
1486,29007,9.4,11.7,30.3,34.7,26.0,0.078039644,0.0386294,0.0386294,2
1487,29009,9.3,11.0,29.3,32.4,26.0,0.112233446,0.08412315599999999,0.08412315599999999,2
1488,29011,9.6,13.9,29.4,35.3,26.0,0.0,0.0,0.0,2
1489,29013,9.5,11.3,29.2,32.1,26.0,0.117343347,0.0602991,0.0602991,2
1490,29015,10.7,13.9,29.4,31.2,26.0,0.0526427,0.0531745,0.0531745,2
1491,29017,9.3,10.9,30.5,33.1,26.0,0.080567193,0.0,0.0,2
1492,29019,7.3,7.5,29.1,28.4,26.0,0.11833214,0.173694541,0.173694541,1
1493,29021,10.1,11.6,34.2,32.6,26.0,0.12327278,0.078224527,0.078224527,2
1494,29023,10.1,11.7,30.7,35.1,26.0,0.070285594,0.069812901,0.069812901,2
1495,29025,9.7,13.2,30.6,37.2,26.0,0.0,0.0,0.0,2
1496,29027,9.2,10.0,31.4,34.3,26.0,0.068118344,0.067039106,0.067039106,1
1497,29029,9.9,10.6,28.0,28.5,26.0,0.114254376,0.181731446,0.181731446,2
1498,29031,9.0,11.3,29.8,31.9,26.0,0.10677059,0.0512538,0.0512538,2
1499,29033,10.0,11.2,29.5,35.4,26.0,0.0,0.110582771,0.110582771,2
1500,29035,9.8,11.2,29.4,31.1,26.0,0.0,0.0,0.0,2
1501,29037,8.7,10.8,29.9,30.3,26.0,0.091060859,0.029735700000000007,0.029735700000000007,2
1502,29039,10.4,13.0,29.5,31.0,26.0,0.07161271799999999,0.0,0.0,2
1503,29041,11.5,11.5,28.8,30.4,26.0,0.257499678,0.0,0.0,2
1504,29043,7.8,10.5,28.2,29.1,26.0,0.131046141,0.08526083699999999,0.08526083699999999,2
1505,29045,9.4,11.1,30.4,34.3,26.0,0.0,0.0,0.0,2
1506,29047,8.7,10.4,29.9,29.3,26.0,0.08649377,0.13265891300000002,0.13265891300000002,2
1507,29049,9.5,10.9,30.5,34.5,26.0,0.048158,0.0492635,0.0492635,2
1508,29051,8.7,10.1,28.1,30.7,26.0,0.145873117,0.104497303,0.104497303,2
1509,29053,8.9,11.0,30.5,35.4,26.0,0.170803917,0.170599943,0.170599943,2
1510,29055,9.0,10.4,30.4,32.4,26.0,0.0403193,0.0,0.0,2
1511,29057,10.3,13.3,29.4,34.3,26.0,0.0,0.0,0.0,2
1512,29059,9.1,12.1,30.3,33.7,26.0,0.0,0.0610165,0.0610165,2
1513,29061,9.4,10.5,30.3,32.6,26.0,0.0,0.0,0.0,2
1514,29063,8.2,12.1,30.8,36.1,26.0,0.0,0.0,0.0,2
1515,29065,9.6,13.6,29.6,34.6,26.0,0.0,0.063877355,0.063877355,2
1516,29067,9.8,11.9,29.7,32.5,26.0,0.145001088,0.0,0.0,2
1517,29069,10.6,11.4,31.5,32.0,26.0,0.0312725,0.063808065,0.063808065,2
1518,29071,8.6,10.5,30.1,30.4,26.0,0.118317525,0.078366835,0.078366835,2
1519,29073,10.0,12.4,29.7,35.0,26.0,0.0,0.0,0.0,2
1520,29075,10.7,11.9,29.2,28.7,26.0,0.296735905,0.146498682,0.146498682,2
1521,29077,8.4,8.8,29.2,32.0,26.0,0.105834395,0.129431725,0.129431725,1
1522,29079,10.0,10.6,28.5,32.6,26.0,0.0,0.0,0.0,2
1523,29081,10.3,12.8,29.6,34.1,26.0,0.111271837,0.115754138,0.115754138,2
1524,29083,9.9,11.8,29.9,29.5,26.0,0.179557391,0.0453968,0.0453968,2
1525,29085,11.1,13.1,28.7,29.2,26.0,0.10459157,0.0,0.0,2
1526,29087,10.5,11.5,30.2,32.5,26.0,0.407249033,0.221434898,0.221434898,2
1527,29089,9.5,10.0,29.7,33.9,26.0,0.0,0.0,0.0,1
1528,29091,10.1,12.3,29.6,31.5,26.0,0.075155949,0.149354044,0.149354044,2
1529,29093,9.8,11.3,31.8,35.1,26.0,0.093327112,0.19479887,0.19479887,2
1530,29095,9.2,11.2,31.2,31.0,26.0,0.08646869300000001,0.08782317099999999,0.08782317099999999,2
1531,29097,8.4,10.8,31.2,34.5,26.0,0.111637813,0.068060199,0.068060199,2
1532,29099,9.2,10.6,30.9,30.4,26.0,0.0551055,0.08531044,0.08531044,2
1533,29101,8.2,9.8,31.2,30.9,26.0,0.0573055,0.0367904,0.0367904,1
1534,29103,10.4,10.9,29.0,31.7,26.0,0.486499635,0.5,0.5,2
1535,29105,8.8,11.7,30.2,31.1,26.0,0.08485362699999999,0.08465250099999999,0.08465250099999999,2
1536,29107,9.7,11.9,29.9,29.1,26.0,0.030078800000000006,0.0611845,0.0611845,2
1537,29109,9.3,10.0,29.6,30.0,26.0,0.0517438,0.0262999,0.0262999,1
1538,29111,9.3,10.8,29.3,35.5,26.0,0.098000784,0.19727757,0.19727757,2
1539,29113,8.4,11.5,31.0,31.5,26.0,0.076565281,0.036867,0.036867,2
1540,29115,10.1,12.2,30.5,30.6,26.0,0.0,0.08122817,0.08122817,2
1541,29117,10.3,10.0,28.6,28.8,26.0,0.0,0.06643194,0.06643194,1
1542,29119,8.8,10.3,30.5,28.1,26.0,0.0433351,0.0,0.0,2
1543,29121,10.3,12.6,29.0,32.8,26.0,0.193436069,0.19381097,0.19381097,2
1544,29123,9.5,11.2,30.1,34.3,26.0,0.081214976,0.080853816,0.080853816,2
1545,29125,9.5,12.4,30.6,33.7,26.0,0.0,0.0,0.0,2
1546,29127,9.4,12.5,29.4,37.3,26.0,0.278551532,0.17289073300000002,0.17289073300000002,2
1547,29129,10.5,11.5,29.5,33.4,26.0,0.264830508,0.268889486,0.268889486,2
1548,29131,9.1,11.7,28.9,30.8,26.0,0.080515298,0.0397757,0.0397757,2
1549,29133,10.2,12.6,30.6,31.9,26.0,0.14138272300000002,0.140528387,0.140528387,2
1550,29135,9.2,9.6,29.6,28.3,26.0,0.128658733,0.126135217,0.126135217,1
1551,29137,9.8,12.6,29.9,30.8,26.0,0.11093854,0.0,0.0,2
1552,29139,10.0,11.8,29.3,33.9,26.0,0.082108547,0.16890465300000002,0.16890465300000002,2
1553,29141,10.1,11.3,28.1,28.3,26.0,0.14587182699999998,0.0494071,0.0494071,2
1554,29143,10.1,12.2,31.2,33.1,26.0,0.0,0.0,0.0,2
1555,29145,9.7,9.3,29.3,32.0,26.0,0.069029786,0.034130900000000006,0.034130900000000006,1
1556,29147,8.0,10.6,28.9,29.7,26.0,0.086051114,0.08665135800000001,0.08665135800000001,2
1557,29149,10.3,10.3,30.6,32.4,26.0,0.0,0.0,0.0,2
1558,29151,9.0,11.3,29.8,33.3,26.0,0.0,0.0,0.0,2
1559,29153,10.1,15.1,29.4,33.4,26.0,0.0,0.0,0.0,2
1560,29155,10.6,13.1,32.9,34.4,26.0,0.10882577,0.0566572,0.0566572,2
1561,29157,9.2,10.9,30.3,33.0,26.0,0.0524934,0.0,0.0,2
1562,29159,9.3,12.4,30.2,36.5,26.0,0.143174171,0.09473061,0.09473061,2
1563,29161,8.7,11.4,29.4,27.0,26.0,0.089806915,0.08919214199999999,0.08919214199999999,2
1564,29163,9.0,11.3,30.0,28.8,26.0,0.0539258,0.0539345,0.0539345,2
1565,29165,8.5,11.3,29.0,30.8,26.0,0.147360546,0.116048445,0.116048445,2
1566,29167,9.6,11.4,29.4,29.4,26.0,0.064339714,0.032202,0.032202,2
1567,29169,8.2,8.5,32.7,28.4,26.0,0.0592534,0.074855902,0.074855902,1
1568,29171,10.4,11.8,29.6,31.9,26.0,0.0,0.0,0.0,2
1569,29173,9.3,13.0,29.6,32.6,26.0,0.0,0.0,0.0,2
1570,29175,9.5,12.0,31.6,33.0,26.0,0.157703832,0.15954052300000002,0.15954052300000002,2
1571,29177,10.1,11.5,30.8,34.8,26.0,0.12743723699999998,0.08714976699999999,0.08714976699999999,2
1572,29179,10.3,12.2,29.4,32.6,26.0,0.0,0.0,0.0,2
1573,29181,9.9,11.2,29.1,34.3,26.0,0.07126060000000001,0.0,0.0,2
1574,29183,8.1,8.4,29.1,25.0,26.0,0.117679363,0.108038883,0.108038883,1
1575,29185,10.6,12.4,29.2,28.6,26.0,0.0,0.0,0.0,2
1576,29186,9.1,10.5,30.5,30.1,26.0,0.0,0.0,0.0,2
1577,29187,9.2,12.2,31.1,32.8,26.0,0.0462506,0.0606428,0.0606428,2
1578,29189,9.0,10.8,28.5,29.0,26.0,0.146202051,0.131752832,0.131752832,2
1579,29195,9.5,11.0,30.1,37.6,26.0,0.129193403,0.085664111,0.085664111,2
1580,29197,10.4,11.4,29.7,30.3,26.0,0.0,0.0,0.0,2
1581,29199,9.0,10.0,30.7,31.2,26.0,0.206526229,0.205634382,0.205634382,1
1582,29201,9.4,12.6,30.8,36.5,26.0,0.076559908,0.077114875,0.077114875,2
1583,29203,9.7,12.2,30.1,29.7,26.0,0.0,0.0,0.0,2
1584,29205,10.4,11.5,29.7,33.1,26.0,0.15701052,0.163719712,0.163719712,2
1585,29207,9.7,13.6,28.8,32.8,26.0,0.067066832,0.033481800000000006,0.033481800000000006,2
1586,29209,10.2,13.0,28.4,33.2,26.0,0.06208480000000001,0.096450617,0.096450617,2
1587,29211,9.8,11.4,29.3,35.7,26.0,0.149499178,0.0,0.0,2
1588,29213,9.4,10.8,31.3,30.9,26.0,0.118124188,0.129079845,0.129079845,2
1589,29215,9.7,13.0,30.3,32.6,26.0,0.0387747,0.0389985,0.0389985,2
1590,29217,9.7,13.2,30.6,30.3,26.0,0.094917185,0.09523356,0.09523356,2
1591,29219,9.0,11.8,30.7,28.4,26.0,0.092821782,0.060144900000000015,0.060144900000000015,2
1592,29221,9.2,14.1,31.3,33.6,26.0,0.0,0.079754357,0.079754357,2
1593,29223,11.0,13.6,30.3,36.1,26.0,0.0,0.0,0.0,2
1594,29225,8.5,9.8,30.2,33.8,26.0,0.111120371,0.108436348,0.108436348,1
1595,29227,10.7,12.5,28.8,30.2,26.0,0.0,0.0,0.0,2
1596,29229,9.2,10.7,30.5,31.4,26.0,0.107336446,0.109343393,0.109343393,2
1597,29510,11.2,13.5,33.4,33.8,26.0,0.09095414,0.116565171,0.116565171,2
1598,30001,8.7,7.7,21.4,24.2,28.70000000000001,0.108695652,0.214018192,0.214018192,1
1599,30003,11.6,13.4,33.7,38.8,28.70000000000001,0.0,0.0,0.0,2
1600,30005,10.6,11.9,33.7,35.6,28.70000000000001,0.0,0.0,0.0,2
1601,30007,7.6,8.8,23.5,30.4,28.70000000000001,0.0,0.176460208,0.176460208,1
1602,30009,7.4,9.0,27.0,24.0,28.70000000000001,0.099671085,0.096163093,0.096163093,1
1603,30011,8.1,9.3,24.0,25.0,28.70000000000001,0.0,0.0,0.0,1
1604,30013,8.1,9.1,24.3,28.2,28.70000000000001,0.099157164,0.121441757,0.121441757,1
1605,30015,8.9,8.1,26.1,26.2,28.70000000000001,0.17262213,0.169664065,0.169664065,1
1606,30017,7.9,9.9,24.7,30.6,28.70000000000001,0.08586639199999999,0.082699305,0.082699305,1
1607,30019,8.6,9.0,23.0,25.5,28.70000000000001,0.0,0.0,0.0,1
1608,30021,8.9,9.6,26.2,30.9,28.70000000000001,0.111012433,0.105064089,0.105064089,1
1609,30023,7.6,9.9,25.1,25.9,28.70000000000001,0.107991361,0.109289617,0.109289617,1
1610,30025,7.5,7.6,26.8,27.7,28.70000000000001,0.0,0.0,0.0,1
1611,30027,8.4,9.2,23.4,26.0,28.70000000000001,0.259268862,0.0,0.0,1
1612,30029,6.3,7.1,21.9,23.1,28.70000000000001,0.13199868,0.158021154,0.158021154,1
1613,30031,3.6,4.3,17.3,15.5,28.70000000000001,0.168185946,0.164426358,0.164426358,1
1614,30033,7.8,8.3,26.1,25.9,28.70000000000001,0.0,0.0,0.0,1
1615,30035,11.2,13.5,31.1,34.2,28.70000000000001,0.0,0.0,0.0,2
1616,30037,7.7,9.7,24.4,24.4,28.70000000000001,0.0,0.0,0.0,1
1617,30039,7.8,9.1,24.7,29.0,28.70000000000001,0.0,0.0,0.0,1
1618,30041,8.2,11.1,30.4,33.4,28.70000000000001,0.500594456,0.18076645,0.18076645,2
1619,30043,7.5,8.6,22.7,27.5,28.70000000000001,0.0,0.086520159,0.086520159,1
1620,30045,7.7,8.7,23.8,28.8,28.70000000000001,0.0,0.0,0.0,1
1621,30047,8.4,10.8,26.4,27.7,28.70000000000001,0.104646296,0.0343654,0.0343654,2
1622,30049,7.5,7.7,22.2,24.3,28.70000000000001,0.223388808,0.16703109800000002,0.16703109800000002,1
1623,30051,8.4,8.9,24.6,26.5,28.70000000000001,0.438020149,0.423908436,0.423908436,1
1624,30053,8.9,11.7,22.8,28.8,28.70000000000001,0.0508725,0.104575163,0.104575163,2
1625,30055,7.9,9.4,23.2,23.8,28.70000000000001,0.0,0.0,0.0,1
1626,30057,6.5,9.4,21.2,21.7,28.70000000000001,0.390930414,0.255754476,0.255754476,1
1627,30059,8.0,8.9,25.5,23.9,28.70000000000001,0.0,0.0,0.0,1
1628,30061,8.3,10.8,25.3,27.7,28.70000000000001,0.0,0.0,0.0,2
1629,30063,5.0,5.2,19.6,22.2,28.70000000000001,0.147171096,0.186361861,0.186361861,1
1630,30065,8.4,9.6,21.3,27.5,28.70000000000001,0.0,0.0,0.0,1
1631,30067,7.0,7.6,18.2,22.6,28.70000000000001,0.063540475,0.125944584,0.125944584,1
1632,30069,8.7,9.5,22.0,24.6,28.70000000000001,0.0,0.0,0.0,1
1633,30071,8.4,9.8,21.9,29.0,28.70000000000001,0.0,0.0,0.0,1
1634,30073,8.6,10.4,27.6,29.4,28.70000000000001,0.0,0.0,0.0,2
1635,30075,8.2,7.5,23.7,27.3,28.70000000000001,0.0,0.0,0.0,1
1636,30077,7.5,10.1,24.6,28.0,28.70000000000001,0.14098406900000002,0.144738747,0.144738747,2
1637,30079,8.5,10.0,26.2,26.2,28.70000000000001,0.0,0.0,0.0,1
1638,30081,6.3,8.9,19.5,23.3,28.70000000000001,0.225247773,0.146234463,0.146234463,1
1639,30083,8.2,7.6,27.5,30.7,28.70000000000001,0.103316458,0.086385625,0.086385625,1
1640,30085,11.8,12.8,30.6,36.9,28.70000000000001,0.0,0.0,0.0,2
1641,30087,9.5,11.7,39.6,35.6,28.70000000000001,0.109003706,0.0,0.0,2
1642,30089,8.5,11.1,24.2,26.8,28.70000000000001,0.08717635800000001,0.0,0.0,2
1643,30091,8.5,10.3,26.8,29.8,28.70000000000001,0.0,0.27056277100000004,0.27056277100000004,2
1644,30093,8.2,8.3,23.1,25.5,28.70000000000001,0.117619384,0.17301038100000002,0.17301038100000002,1
1645,30095,6.5,7.8,22.6,21.8,28.70000000000001,0.110168558,0.0,0.0,1
1646,30097,7.7,9.9,21.1,24.3,28.70000000000001,0.0,0.272851296,0.272851296,1
1647,30099,7.3,8.8,26.8,26.7,28.70000000000001,0.330578512,0.329815303,0.329815303,1
1648,30101,6.6,8.6,27.4,26.5,28.70000000000001,0.0,0.0,0.0,1
1649,30103,7.7,9.9,24.3,25.6,28.70000000000001,0.0,0.0,0.0,1
1650,30105,8.9,9.8,24.8,29.2,28.70000000000001,0.0,0.0,0.0,1
1651,30107,7.6,9.8,26.1,25.3,28.70000000000001,0.0,0.0,0.0,1
1652,30109,7.8,9.2,21.6,26.6,28.70000000000001,0.0,0.0,0.0,1
1653,30111,8.1,8.4,25.8,25.1,28.70000000000001,0.177516813,0.186334606,0.186334606,1
1654,31001,8.2,10.8,28.7,33.0,29.70000000000001,0.159846547,0.19073656100000005,0.19073656100000005,2
1655,31003,8.9,10.6,28.8,27.6,29.70000000000001,0.0,0.0,0.0,2
1656,31005,7.7,8.3,28.4,29.7,29.70000000000001,0.0,0.0,0.0,1
1657,31007,9.4,13.1,29.5,33.5,29.70000000000001,0.0,0.0,0.0,2
1658,31009,10.2,9.1,28.6,29.1,29.70000000000001,0.0,0.0,0.0,1
1659,31011,9.4,9.4,28.2,31.6,29.70000000000001,0.0,0.0,0.0,1
1660,31013,8.6,11.8,31.0,33.9,29.70000000000001,0.088129021,0.088183422,0.088183422,2
1661,31015,9.4,13.9,28.5,34.2,29.70000000000001,0.0,0.0,0.0,2
1662,31017,9.9,10.3,28.8,30.2,29.70000000000001,0.321027287,0.0,0.0,2
1663,31019,6.8,6.7,29.5,30.1,29.70000000000001,0.130519904,0.103682814,0.103682814,1
1664,31021,9.7,10.3,29.3,31.0,29.70000000000001,0.0,0.304275065,0.304275065,2
1665,31023,8.2,9.0,29.2,32.0,29.70000000000001,0.23846429,0.121226815,0.121226815,1
1666,31025,8.2,8.9,28.0,35.4,29.70000000000001,0.0398057,0.0391788,0.0391788,1
1667,31027,8.4,8.8,27.6,28.3,29.70000000000001,0.0,0.116144019,0.116144019,1
1668,31029,8.8,10.2,28.1,30.6,29.70000000000001,0.0,0.0,0.0,2
1669,31031,8.8,8.3,28.5,26.2,29.70000000000001,0.1759634,0.17355085,0.17355085,1
1670,31033,7.8,7.6,27.7,31.5,29.70000000000001,0.099681021,0.0,0.0,1
1671,31035,9.4,9.5,31.5,32.9,29.70000000000001,0.0,0.0,0.0,1
1672,31037,8.0,8.5,28.7,31.5,29.70000000000001,0.0,0.0,0.0,1
1673,31039,8.3,8.8,29.0,29.7,29.70000000000001,0.109505037,0.110778775,0.110778775,1
1674,31041,8.6,9.7,30.7,32.0,29.70000000000001,0.090917356,0.0,0.0,1
1675,31043,8.6,9.2,33.7,35.8,29.70000000000001,0.095584018,0.095923261,0.095923261,1
1676,31045,7.9,9.5,27.6,27.3,29.70000000000001,0.108483402,0.0,0.0,1
1677,31047,8.6,9.4,29.9,33.8,29.70000000000001,0.165207335,0.124501992,0.124501992,1
1678,31049,9.1,9.7,28.5,30.1,29.70000000000001,0.0,0.0,0.0,1
1679,31051,8.8,10.2,30.8,31.5,29.70000000000001,0.0,0.0,0.0,2
1680,31053,8.7,10.0,29.3,32.7,29.70000000000001,0.0546388,0.0272153,0.0272153,1
1681,31055,7.9,8.8,27.7,27.8,29.70000000000001,0.152372915,0.156467444,0.156467444,1
1682,31057,10.8,10.8,29.9,35.3,29.70000000000001,0.0,0.0,0.0,2
1683,31059,9.1,10.1,28.4,33.4,29.70000000000001,0.0,0.0,0.0,2
1684,31061,9.8,10.6,28.3,36.7,29.70000000000001,0.313873195,0.325097529,0.325097529,2
1685,31063,8.9,9.7,30.5,35.5,29.70000000000001,0.0,0.0,0.0,1
1686,31065,10.3,12.8,31.2,33.9,29.70000000000001,0.0,0.0,0.0,2
1687,31067,8.7,10.9,30.8,34.1,29.70000000000001,0.2235736,0.138484974,0.138484974,2
1688,31069,11.1,9.9,29.4,32.6,29.70000000000001,0.0,0.0,0.0,1
1689,31071,9.8,9.5,28.3,28.4,29.70000000000001,0.0,0.0,0.0,1
1690,31073,9.7,9.9,28.5,34.4,29.70000000000001,0.0,0.0,0.0,1
1691,31075,9.4,10.4,29.0,28.3,29.70000000000001,0.0,0.0,0.0,2
1692,31077,10.3,9.6,30.6,32.4,29.70000000000001,0.0,0.0,0.0,1
1693,31079,8.9,8.7,31.9,33.9,29.70000000000001,0.1035286,0.113835946,0.113835946,1
1694,31081,8.1,7.3,30.1,32.5,29.70000000000001,0.109733348,0.109469075,0.109469075,1
1695,31083,9.4,10.8,27.8,32.1,29.70000000000001,0.0,0.0,0.0,2
1696,31085,9.2,9.9,30.8,33.2,29.70000000000001,0.0,0.0,0.0,1
1697,31087,9.6,11.3,30.1,35.9,29.70000000000001,0.0,0.0,0.0,2
1698,31089,9.8,8.9,28.4,30.2,29.70000000000001,0.19219681,0.096126117,0.096126117,1
1699,31091,10.2,10.5,29.6,26.6,29.70000000000001,0.0,0.0,0.0,2
1700,31093,8.1,9.3,28.4,29.4,29.70000000000001,0.0,0.0,0.0,1
1701,31095,9.8,12.1,29.3,36.2,29.70000000000001,0.0,0.0,0.0,2
1702,31097,9.9,9.2,29.7,30.3,29.70000000000001,0.0,0.0,0.0,1
1703,31099,7.9,8.4,28.8,31.1,29.70000000000001,0.0,0.0,0.0,1
1704,31101,8.8,9.1,28.5,27.5,29.70000000000001,0.0,0.0,0.0,1
1705,31103,9.7,10.7,29.8,29.6,29.70000000000001,0.0,0.0,0.0,2
1706,31105,10.1,10.5,28.5,31.4,29.70000000000001,0.0,0.0,0.0,2
1707,31107,9.5,10.4,28.1,31.6,29.70000000000001,0.0,0.0,0.0,2
1708,31109,7.2,7.6,26.2,26.0,29.70000000000001,0.144826685,0.13585380800000002,0.13585380800000002,1
1709,31111,8.7,10.3,31.0,31.7,29.70000000000001,0.082690187,0.223370096,0.223370096,2
1710,31113,9.6,9.3,28.6,31.1,29.70000000000001,0.0,0.0,0.0,1
1711,31115,8.5,11.1,29.9,30.7,29.70000000000001,0.0,0.0,0.0,2
1712,31117,8.9,10.1,30.8,30.5,29.70000000000001,0.0,0.0,0.0,2
1713,31119,8.1,9.4,27.4,32.6,29.70000000000001,0.086682655,0.113720362,0.113720362,1
1714,31121,8.5,11.1,30.9,32.6,29.70000000000001,0.127991809,0.128766418,0.128766418,2
1715,31123,9.8,9.2,28.7,30.2,29.70000000000001,0.0,0.0,0.0,1
1716,31125,9.1,11.4,28.4,29.8,29.70000000000001,0.0,0.0,0.0,2
1717,31127,8.7,10.0,29.4,35.5,29.70000000000001,0.139314572,0.13937282199999998,0.13937282199999998,1
1718,31129,9.9,9.4,28.5,33.5,29.70000000000001,0.444938821,0.457770657,0.457770657,1
1719,31131,9.5,11.5,32.1,33.9,29.70000000000001,0.064069708,0.189909476,0.189909476,2
1720,31133,10.3,10.3,28.8,29.8,29.70000000000001,0.0,0.0,0.0,2
1721,31135,9.4,8.6,26.3,24.5,29.70000000000001,0.34048348700000003,0.34590107200000003,0.34590107200000003,1
1722,31137,8.7,10.0,29.5,33.4,29.70000000000001,0.218627022,0.108849461,0.108849461,1
1723,31139,8.4,10.7,30.0,34.1,29.70000000000001,0.0,0.0,0.0,2
1724,31141,8.1,9.4,29.2,29.3,29.70000000000001,0.124933629,0.15306434800000002,0.15306434800000002,1
1725,31143,9.9,9.0,30.9,29.5,29.70000000000001,0.184877057,0.0,0.0,1
1726,31145,8.7,8.4,29.6,31.9,29.70000000000001,0.090760574,0.184043434,0.184043434,1
1727,31147,9.4,9.8,31.4,36.7,29.70000000000001,0.0,0.0,0.0,1
1728,31149,10.3,11.3,29.3,30.3,29.70000000000001,0.0,0.0,0.0,2
1729,31151,7.9,8.5,31.2,33.0,29.70000000000001,0.070591557,0.070165591,0.070165591,1
1730,31153,6.8,8.4,28.4,30.6,29.70000000000001,0.128084433,0.110341303,0.110341303,1
1731,31155,8.3,8.6,28.9,28.6,29.70000000000001,0.097489642,0.0,0.0,1
1732,31157,10.1,10.5,31.1,33.9,29.70000000000001,0.163590261,0.164541341,0.164541341,2
1733,31159,8.3,7.7,27.8,29.4,29.70000000000001,0.120948234,0.116618076,0.116618076,1
1734,31161,9.8,11.3,28.3,30.2,29.70000000000001,0.181884322,0.0,0.0,2
1735,31163,9.3,10.7,30.0,33.1,29.70000000000001,0.0,0.0,0.0,2
1736,31165,8.3,8.2,29.3,32.3,29.70000000000001,0.0,0.0,0.0,1
1737,31167,7.5,9.5,31.6,34.3,29.70000000000001,0.0,0.164771791,0.164771791,1
1738,31169,10.0,10.2,30.0,30.2,29.70000000000001,0.0,0.0,0.0,2
1739,31171,9.0,10.0,30.1,32.8,29.70000000000001,0.0,0.0,0.0,1
1740,31173,10.1,16.8,32.4,41.8,29.70000000000001,0.0,0.0,0.0,3
1741,31175,9.6,11.6,29.4,32.3,29.70000000000001,0.0,0.0,0.0,2
1742,31177,7.9,8.0,28.6,31.5,29.70000000000001,0.198767641,0.0493632,0.0493632,1
1743,31179,6.9,6.6,29.7,29.6,29.70000000000001,0.0,0.0,0.0,1
1744,31181,10.9,10.2,29.6,32.9,29.70000000000001,0.0,0.0,0.0,2
1745,31183,8.3,9.3,28.5,28.1,29.70000000000001,0.0,0.0,0.0,1
1746,31185,9.0,8.4,32.0,33.6,29.70000000000001,0.0,0.0,0.0,1
1747,32001,8.3,9.5,25.8,25.5,28.599999999999994,0.199465433,0.208428863,0.208428863,1
1748,32003,8.6,9.2,26.0,27.8,28.599999999999994,0.0608433,0.069575939,0.069575939,1
1749,32005,7.0,8.0,21.1,21.4,28.599999999999994,0.08516980699999999,0.126220128,0.126220128,1
1750,32007,7.3,8.1,29.8,30.3,28.599999999999994,0.0619259,0.07580639,0.07580639,1
1751,32009,11.2,10.6,25.0,25.5,28.599999999999994,0.0,0.0,0.0,2
1752,32011,7.8,8.6,26.5,27.2,28.599999999999994,0.0,0.0,0.0,1
1753,32013,6.8,6.8,29.9,25.7,28.599999999999994,0.122774708,0.173621159,0.173621159,1
1754,32015,8.0,7.8,29.2,30.4,28.599999999999994,0.176678445,0.0,0.0,1
1755,32017,11.3,9.5,26.2,25.9,28.599999999999994,0.0,0.0,0.0,1
1756,32019,7.3,9.3,28.6,29.8,28.599999999999994,0.154383527,0.07723647900000001,0.07723647900000001,1
1757,32021,12.1,11.2,29.4,28.0,28.599999999999994,0.0,0.0,0.0,2
1758,32023,10.2,12.5,30.2,31.5,28.599999999999994,0.134995275,0.094602904,0.094602904,2
1759,32027,7.0,7.8,33.2,31.1,28.599999999999994,0.0,0.0,0.0,1
1760,32029,7.3,11.1,25.8,26.9,28.599999999999994,0.0,0.0,0.0,2
1761,32031,6.7,7.1,21.6,21.8,28.599999999999994,0.100545339,0.12270552,0.12270552,1
1762,32033,8.4,9.2,34.5,28.7,28.599999999999994,0.0,0.0,0.0,1
1763,32510,7.6,8.2,23.7,24.6,28.599999999999994,0.144401726,0.12838854,0.12838854,1
1764,33001,8.5,10.6,25.9,31.3,22.3,0.149573715,0.182406102,0.182406102,2
1765,33003,8.5,10.1,21.9,25.2,22.3,0.146556958,0.147682441,0.147682441,2
1766,33005,8.1,9.0,28.0,27.4,22.3,0.129362759,0.118242134,0.118242134,1
1767,33007,9.6,12.3,28.8,30.5,22.3,0.120394895,0.15796291,0.15796291,2
1768,33009,7.6,8.8,23.0,25.3,22.3,0.247396712,0.234223382,0.234223382,1
1769,33011,7.7,9.1,26.4,28.5,22.3,0.134950068,0.15301690099999998,0.15301690099999998,1
1770,33013,7.6,9.1,25.0,29.5,22.3,0.143126844,0.142691155,0.142691155,1
1771,33015,7.4,9.1,24.7,26.1,22.3,0.203332622,0.229524883,0.229524883,1
1772,33017,8.3,10.5,27.4,29.1,22.3,0.081278346,0.095538359,0.095538359,2
1773,33019,8.1,10.2,26.8,28.8,22.3,0.0228686,0.0464005,0.0464005,2
1774,34001,10.0,11.3,26.5,27.6,25.532395061728486,0.12771438699999998,0.13807688,0.13807688,2
1775,34003,8.8,8.0,20.8,21.5,25.532395061728486,0.202150571,0.200305922,0.200305922,1
1776,34005,9.0,9.5,26.2,28.0,25.532395061728486,0.13634606,0.124521371,0.124521371,1
1777,34007,9.4,10.4,26.8,30.2,25.532395061728486,0.124594096,0.129148909,0.129148909,2
1778,34009,9.7,11.0,24.8,27.9,25.532395061728486,0.185112816,0.199278402,0.199278402,2
1779,34011,9.2,11.6,29.6,34.5,25.532395061728486,0.076662131,0.101658947,0.101658947,2
