FIPS,GROCPTH09,GROCPTH14,SUPERCPTH09,SUPERCPTH14,CONVSPTH09,CONVSPTH14,SPECSPTH09,SPECSPTH14,SNAPSPTH12,SNAPSPTH16,WICSPTH08,WICSPTH12
2270,2.276074441,1.747815231,0.0,0.0,0.13388673199999998,0.124843945,0.0,0.0,2.785247791010373,0.9371865757541674,1.829109,2.048918
2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0403662089055348,0.8295313148071339,0.45766590000000007,0.8322929
2282,3.007518797,3.1496062989999998,0.0,0.0,0.0,0.0,0.0,0.0,2.994011976047904,3.3277870216306202,3.076923,2.994012
2290,2.1838034580000003,1.622498648,0.0,0.0,0.909918107,0.72111051,0.0,0.0,6.658001155401503,6.047170949451081,1.7507,1.7331020000000001
4001,0.140829202,0.125299326,0.0,0.0,0.49290220799999995,0.556885894,0.0,0.0139221,0.8128970558098232,0.688441477915162,0.4602992,0.40986409999999995
4003,0.130687802,0.149080409,0.015375,0.023538999999999997,0.461251067,0.43939489,0.046125099999999995,0.054924400000000005,0.7671653241273494,0.7314939969786121,0.1401596,0.12113139999999999
4005,0.142346622,0.152525385,0.0149839,0.0217893,0.614338051,0.5592597429999999,0.07491927400000001,0.0581049,0.5698068538574086,0.6866182189797599,0.1946646,0.169104
4007,0.16803271,0.131779589,0.0186703,0.037651300000000006,0.522768432,0.621246635,0.0373406,0.0188257,0.8248030508304481,0.7748898349391291,0.1530427,0.1693512
4009,0.186542305,0.15807361,0.026648900000000003,0.026345599999999997,0.453031312,0.44787522700000004,0.026648900000000003,0.052691199999999994,0.6748449861022023,0.6915077528657679,0.1381063,0.13363270000000002
4011,0.11580775900000001,0.213995292,0.0,0.0,0.8106543140000001,0.641985876,0.11580775900000001,0.0,1.0887677043096264,1.03158916744686,0.1241003,0.1136105
4012,0.536219167,0.346003658,0.0487472,0.0494291,1.072438335,0.8897236909999999,0.097494394,0.0494291,1.5942672123333828,1.6816787255336298,0.299925,0.3451506
