FIPS,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,SODATAX_STORES14,SODATAX_VENDM14,CHIPSTAX_STORES14,CHIPSTAX_VENDM14,FOOD_TAX14
18049,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18051,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18053,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18055,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18057,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18059,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18061,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0
18063,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18065,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18067,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18069,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18071,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0
18073,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18075,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18077,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0
18079,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18081,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18083,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18085,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18087,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18089,0.8388169,0.9429190999999999,0.8229721,7.0,7.0,0.0,7.0,0.0
18091,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18093,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0
18095,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18097,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18099,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18101,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18103,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18105,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18107,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18109,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18111,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18113,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18115,0.8643396000000001,0.9602624,0.8326966999999998,7.0,7.0,0.0,7.0,0.0
18117,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0
18119,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18121,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18123,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18125,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18127,0.8388169,0.9429190999999999,0.8229721,7.0,7.0,0.0,7.0,0.0
18129,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18131,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18133,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18135,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18137,0.8643396000000001,0.9602624,0.8326966999999998,7.0,7.0,0.0,7.0,0.0
18139,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18141,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18143,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0
18145,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18147,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18149,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18151,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18153,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18155,0.8643396000000001,0.9602624,0.8326966999999998,7.0,7.0,0.0,7.0,0.0
18157,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18159,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18161,0.8643396000000001,0.9602624,0.8326966999999998,7.0,7.0,0.0,7.0,0.0
18163,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18165,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18167,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18169,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18171,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18173,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18175,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0
18177,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18179,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
18181,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0
18183,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0
19001,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19003,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19005,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19007,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19009,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19011,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19013,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19015,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19017,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19019,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19021,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19023,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19025,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19027,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19029,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19031,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19033,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19035,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19037,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19039,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19041,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19043,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19045,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19047,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19049,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19051,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19053,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19055,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19057,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19059,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19061,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19063,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19065,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19067,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19069,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19071,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19073,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19075,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19077,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19079,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19081,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19083,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19085,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19087,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19089,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19091,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19093,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19095,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19097,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19099,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19101,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19103,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19105,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19107,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19109,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19111,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19113,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19115,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19117,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19119,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19121,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19123,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19125,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19127,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19129,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19131,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19133,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19135,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19137,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19139,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19141,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19143,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19145,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19147,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19149,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19151,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19153,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19155,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19157,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19159,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19161,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19163,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19165,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19167,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19169,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19171,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19173,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19175,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19177,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19179,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19181,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19183,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19185,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19187,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
19189,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19191,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19193,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19195,0.9485940999999999,1.038527,0.8449965,6.0,6.0,0.0,6.0,0.0
19197,0.873642,0.9790413,0.8255146000000001,6.0,6.0,0.0,6.0,0.0
20001,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20003,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20005,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20007,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20009,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20011,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20013,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20015,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20017,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20019,1.053402,0.9502338,1.025548,6.15,6.15,6.15,6.15,6.15
20021,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20023,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20025,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20027,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20029,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20031,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20033,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20035,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20037,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20039,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20041,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20043,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20045,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20047,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20049,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20051,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20053,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20055,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20057,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20059,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20061,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20063,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20065,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20067,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20069,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20071,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20073,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20075,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20077,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20079,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20081,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20083,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20085,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20087,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20089,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20091,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20093,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20095,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20097,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20099,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20101,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20103,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20105,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20107,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20109,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20111,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20113,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20115,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20117,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20119,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20121,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20123,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20125,1.053402,0.9502338,1.025548,6.15,6.15,6.15,6.15,6.15
20127,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20129,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20131,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20133,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20135,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20137,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20139,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20141,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20143,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20145,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20147,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20149,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20151,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20153,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20155,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20157,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20159,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20161,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20163,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20165,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20167,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20169,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20171,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20173,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20175,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20177,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20179,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20181,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20183,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20185,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20187,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20189,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20191,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20193,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20195,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20197,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
20199,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20201,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20203,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20205,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20207,0.9485940999999999,1.038527,0.8449965,6.15,6.15,6.15,6.15,6.15
20209,0.873642,0.9790413,0.8255146000000001,6.15,6.15,6.15,6.15,6.15
21001,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21003,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21005,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21007,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21009,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21011,0.8643396000000001,0.9602624,0.8326966999999998,6.0,6.0,0.0,6.0,0.0
21013,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21015,0.8643396000000001,0.9602624,0.8326966999999998,6.0,6.0,0.0,6.0,0.0
21017,0.8643396000000001,0.9602624,0.8326966999999998,6.0,6.0,0.0,6.0,0.0
21019,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21021,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21023,0.8643396000000001,0.9602624,0.8326966999999998,6.0,6.0,0.0,6.0,0.0
21025,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21027,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21029,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21031,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21033,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21035,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21037,0.8643396000000001,0.9602624,0.8326966999999998,6.0,6.0,0.0,6.0,0.0
21039,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21041,0.8643396000000001,0.9602624,0.8326966999999998,6.0,6.0,0.0,6.0,0.0
21043,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21045,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21047,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21049,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21051,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21053,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21055,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21057,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21059,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21061,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21063,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21065,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21067,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21069,0.8643396000000001,0.9602624,0.8326966999999998,6.0,6.0,0.0,6.0,0.0
21071,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21073,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21075,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21077,0.8643396000000001,0.9602624,0.8326966999999998,6.0,6.0,0.0,6.0,0.0
21079,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21081,0.8643396000000001,0.9602624,0.8326966999999998,6.0,6.0,0.0,6.0,0.0
21083,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21085,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21087,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
21089,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21091,1.136671,0.9925835999999999,1.0594,6.0,6.0,0.0,6.0,0.0
21093,0.9703046000000001,0.9722158999999999,0.9232891,6.0,6.0,0.0,6.0,0.0
